"id","blsid","title","source","is_primary","is_delta","is_adjusted","delta_id"
633,"SMU24000007000000001","Maryland, Leisure and Hospitality, Not seasonally adjusted - labor force","CESSM",t,f,f,1986
634,"SMS24000007000000001","Maryland, Leisure and Hospitality, Seasonally adjusted - labor force","CESSM",t,f,t,1987
635,"SMU24000008000000001","Maryland, Other Services, Not seasonally adjusted - labor force","CESSM",t,f,f,1988
636,"SMU24000003000000001","Maryland, Manufacturing, Not seasonally adjusted - labor force","CESSM",t,f,f,1989
638,"SMS24000000000000001","Maryland, Total Nonfarm, Seasonally adjusted - labor force","CESSM",t,f,t,1991
639,"SMU24000005500000001","Maryland, Financial Activities, Not seasonally adjusted - labor force","CESSM",t,f,f,1992
640,"SMS24000008000000001","Maryland, Other Services, Seasonally adjusted - labor force","CESSM",t,f,t,1993
641,"SMU24000009000000001","Maryland, Government, Not seasonally adjusted - labor force","CESSM",t,f,f,1994
642,"SMS22000001000000001","Louisiana, Mining and Logging, Seasonally adjusted - labor force","CESSM",t,f,t,1995
643,"SMU22000004000000001","Louisiana, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force","CESSM",t,f,f,1996
644,"SMU22000005500000001","Louisiana, Financial Activities, Not seasonally adjusted - labor force","CESSM",t,f,f,1997
645,"SMU22000006000000001","Louisiana, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,1998
646,"SMS22000005500000001","Louisiana, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,1999
647,"SMS22000002000000001","Louisiana, Construction, Seasonally adjusted - labor force","CESSM",t,f,t,2000
648,"SMS22000009000000001","Louisiana, Government, Seasonally adjusted - labor force","CESSM",t,f,t,2001
649,"SMU22000003000000001","Louisiana, Manufacturing, Not seasonally adjusted - labor force","CESSM",t,f,f,2002
650,"SMU22000006500000001","Louisiana, Education and Health Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2003
651,"SMU22000007000000001","Louisiana, Leisure and Hospitality, Not seasonally adjusted - labor force","CESSM",t,f,f,2004
652,"SMU22000000000000001","Louisiana, Total Nonfarm, Not seasonally adjusted - labor force","CESSM",t,f,f,2005
653,"SMU22000002000000001","Louisiana, Construction, Not seasonally adjusted - labor force","CESSM",t,f,f,2006
655,"SMS22000004000000001","Louisiana, Trade, Transportation, and Utilities, Seasonally adjusted - labor force","CESSM",t,f,t,2008
656,"SMU22000008000000001","Louisiana, Other Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2009
658,"SMU22000001000000001","Louisiana, Mining and Logging, Not seasonally adjusted - labor force","CESSM",t,f,f,2011
659,"SMU22000005000000001","Louisiana, Information, Not seasonally adjusted - labor force","CESSM",t,f,f,2012
660,"SMS22000006500000001","Louisiana, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2013
661,"SMS22000007000000001","Louisiana, Leisure and Hospitality, Seasonally adjusted - labor force","CESSM",t,f,t,2014
663,"SMS22000003000000001","Louisiana, Manufacturing, Seasonally adjusted - labor force","CESSM",t,f,t,2016
664,"SMU22000009000000001","Louisiana, Government, Not seasonally adjusted - labor force","CESSM",t,f,f,2017
665,"SMU16000006000000001","Idaho, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2018
666,"SMS16000000000000001","Idaho, Total Nonfarm, Seasonally adjusted - labor force","CESSM",t,f,t,2019
668,"SMU16000003000000001","Idaho, Manufacturing, Not seasonally adjusted - labor force","CESSM",t,f,f,2020
669,"SMU16000006500000001","Idaho, Education and Health Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2021
670,"SMS16000003000000001","Idaho, Manufacturing, Seasonally adjusted - labor force","CESSM",t,f,t,2022
671,"SMU16000002000000001","Idaho, Construction, Not seasonally adjusted - labor force","CESSM",t,f,f,2023
672,"SMS16000001000000001","Idaho, Mining and Logging, Seasonally adjusted - labor force","CESSM",t,f,t,2024
673,"SMU16000004000000001","Idaho, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force","CESSM",t,f,f,2025
674,"SMU16000009000000001","Idaho, Government, Not seasonally adjusted - labor force","CESSM",t,f,f,2026
676,"SMS16000002000000001","Idaho, Construction, Seasonally adjusted - labor force","CESSM",t,f,t,2028
677,"SMS16000006000000001","Idaho, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2029
678,"SMU16000001000000001","Idaho, Mining and Logging, Not seasonally adjusted - labor force","CESSM",t,f,f,2030
679,"SMS16000005500000001","Idaho, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,2031
680,"SMU16000005000000001","Idaho, Information, Not seasonally adjusted - labor force","CESSM",t,f,f,2032
681,"SMU16000008000000001","Idaho, Other Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2033
682,"SMS16000004000000001","Idaho, Trade, Transportation, and Utilities, Seasonally adjusted - labor force","CESSM",t,f,t,2034
683,"SMU16000007000000001","Idaho, Leisure and Hospitality, Not seasonally adjusted - labor force","CESSM",t,f,f,2035
684,"SMS16000008000000001","Idaho, Other Services, Seasonally adjusted - labor force","CESSM",t,f,t,2036
685,"SMS16000007000000001","Idaho, Leisure and Hospitality, Seasonally adjusted - labor force","CESSM",t,f,t,2037
686,"SMS16000006500000001","Idaho, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2038
687,"SMU16000000000000001","Idaho, Total Nonfarm, Not seasonally adjusted - labor force","CESSM",t,f,f,2039
688,"SMS04000007000000001","Arizona, Leisure and Hospitality, Seasonally adjusted - labor force","CESSM",t,f,t,2040
690,"SMS04000006500000001","Arizona, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2042
691,"SMS04000008000000001","Arizona, Other Services, Seasonally adjusted - labor force","CESSM",t,f,t,2043
692,"SMU04000007000000001","Arizona, Leisure and Hospitality, Not seasonally adjusted - labor force","CESSM",t,f,f,2044
693,"SMS04000002000000001","Arizona, Construction, Seasonally adjusted - labor force","CESSM",t,f,t,2045
694,"SMU04000001000000001","Arizona, Mining and Logging, Not seasonally adjusted - labor force","CESSM",t,f,f,2046
695,"SMS04000006000000001","Arizona, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2047
696,"SMS04000004000000001","Arizona, Trade, Transportation, and Utilities, Seasonally adjusted - labor force","CESSM",t,f,t,2048
697,"SMU04000005500000001","Arizona, Financial Activities, Not seasonally adjusted - labor force","CESSM",t,f,f,2049
698,"SMS04000003000000001","Arizona, Manufacturing, Seasonally adjusted - labor force","CESSM",t,f,t,2050
699,"SMU04000004000000001","Arizona, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force","CESSM",t,f,f,2051
700,"SMU04000000000000001","Arizona, Total Nonfarm, Not seasonally adjusted - labor force","CESSM",t,f,f,2052
701,"SMU04000002000000001","Arizona, Construction, Not seasonally adjusted - labor force","CESSM",t,f,f,2053
702,"SMU04000009000000001","Arizona, Government, Not seasonally adjusted - labor force","CESSM",t,f,f,2054
703,"SMS04000005000000001","Arizona, Information, Seasonally adjusted - labor force","CESSM",t,f,t,2055
704,"SMU04000005000000001","Arizona, Information, Not seasonally adjusted - labor force","CESSM",t,f,f,2056
706,"SMS04000009000000001","Arizona, Government, Seasonally adjusted - labor force","CESSM",t,f,t,2058
707,"SMS04000000000000001","Arizona, Total Nonfarm, Seasonally adjusted - labor force","CESSM",t,f,t,2059
708,"SMS04000005500000001","Arizona, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,2060
709,"SMU04000003000000001","Arizona, Manufacturing, Not seasonally adjusted - labor force","CESSM",t,f,f,2061
710,"SMS04000001000000001","Arizona, Mining and Logging, Seasonally adjusted - labor force","CESSM",t,f,t,2062
711,"SMU04000008000000001","Arizona, Other Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2063
712,"SMS19000005500000001","Iowa, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,2064
713,"SMS19000009000000001","Iowa, Government, Seasonally adjusted - labor force","CESSM",t,f,t,2065
714,"SMS19000004000000001","Iowa, Trade, Transportation, and Utilities, Seasonally adjusted - labor force","CESSM",t,f,t,2066
715,"SMU19000003000000001","Iowa, Manufacturing, Not seasonally adjusted - labor force","CESSM",t,f,f,2067
716,"SMS19000006000000001","Iowa, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2068
717,"SMU19000006000000001","Iowa, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2069
718,"SMS19000008000000001","Iowa, Other Services, Seasonally adjusted - labor force","CESSM",t,f,t,2070
719,"SMS19000005000000001","Iowa, Information, Seasonally adjusted - labor force","CESSM",t,f,t,2071
721,"SMS19000001000000001","Iowa, Mining and Logging, Seasonally adjusted - labor force","CESSM",t,f,t,2073
722,"SMU19000006500000001","Iowa, Education and Health Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2074
723,"SMU19000007000000001","Iowa, Leisure and Hospitality, Not seasonally adjusted - labor force","CESSM",t,f,f,2075
724,"SMS19000000000000001","Iowa, Total Nonfarm, Seasonally adjusted - labor force","CESSM",t,f,t,2076
725,"SMS19000003000000001","Iowa, Manufacturing, Seasonally adjusted - labor force","CESSM",t,f,t,2077
726,"SMU19000002000000001","Iowa, Construction, Not seasonally adjusted - labor force","CESSM",t,f,f,2078
727,"SMU19000001000000001","Iowa, Mining and Logging, Not seasonally adjusted - labor force","CESSM",t,f,f,2079
728,"SMS19000002000000001","Iowa, Construction, Seasonally adjusted - labor force","CESSM",t,f,t,2080
729,"SMU19000005500000001","Iowa, Financial Activities, Not seasonally adjusted - labor force","CESSM",t,f,f,2081
730,"SMU19000008000000001","Iowa, Other Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2082
731,"SMS19000007000000001","Iowa, Leisure and Hospitality, Seasonally adjusted - labor force","CESSM",t,f,t,2083
733,"SMS19000006500000001","Iowa, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2085
734,"SMU19000009000000001","Iowa, Government, Not seasonally adjusted - labor force","CESSM",t,f,f,2086
735,"SMU19000005000000001","Iowa, Information, Not seasonally adjusted - labor force","CESSM",t,f,f,2087
736,"SMS36000007000000001","New York, Leisure and Hospitality, Seasonally adjusted - labor force","CESSM",t,f,t,2088
737,"SMU36000006500000001","New York, Education and Health Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2089
738,"SMU36000007000000001","New York, Leisure and Hospitality, Not seasonally adjusted - labor force","CESSM",t,f,f,2090
739,"SMU36000005000000001","New York, Information, Not seasonally adjusted - labor force","CESSM",t,f,f,2091
740,"SMS36000006000000001","New York, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2092
741,"SMS36000000000000001","New York, Total Nonfarm, Seasonally adjusted - labor force","CESSM",t,f,t,2093
742,"SMU36000006000000001","New York, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2094
743,"SMU36000002000000001","New York, Construction, Not seasonally adjusted - labor force","CESSM",t,f,f,2095
744,"SMS36000005000000001","New York, Information, Seasonally adjusted - labor force","CESSM",t,f,t,2096
745,"SMU36000009000000001","New York, Government, Not seasonally adjusted - labor force","CESSM",t,f,f,2097
746,"SMS36000001000000001","New York, Mining and Logging, Seasonally adjusted - labor force","CESSM",t,f,t,2098
747,"SMS36000003000000001","New York, Manufacturing, Seasonally adjusted - labor force","CESSM",t,f,t,2099
748,"SMS36000008000000001","New York, Other Services, Seasonally adjusted - labor force","CESSM",t,f,t,2100
750,"SMU36000001000000001","New York, Mining and Logging, Not seasonally adjusted - labor force","CESSM",t,f,f,2102
751,"SMS36000005500000001","New York, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,2103
752,"SMS36000004000000001","New York, Trade, Transportation, and Utilities, Seasonally adjusted - labor force","CESSM",t,f,t,2104
753,"SMU36000008000000001","New York, Other Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2105
754,"SMS36000009000000001","New York, Government, Seasonally adjusted - labor force","CESSM",t,f,t,2106
755,"SMU36000004000000001","New York, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force","CESSM",t,f,f,2107
756,"SMS36000002000000001","New York, Construction, Seasonally adjusted - labor force","CESSM",t,f,t,2108
757,"SMU36000005500000001","New York, Financial Activities, Not seasonally adjusted - labor force","CESSM",t,f,f,2109
758,"SMS36000006500000001","New York, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2110
759,"SMU36000000000000001","New York, Total Nonfarm, Not seasonally adjusted - labor force","CESSM",t,f,f,2111
760,"SMU26000007000000001","Michigan, Leisure and Hospitality, Not seasonally adjusted - labor force","CESSM",t,f,f,2112
761,"SMS26000005000000001","Michigan, Information, Seasonally adjusted - labor force","CESSM",t,f,t,2113
763,"SMS26000009000000001","Michigan, Government, Seasonally adjusted - labor force","CESSM",t,f,t,2115
764,"SMU26000003000000001","Michigan, Manufacturing, Not seasonally adjusted - labor force","CESSM",t,f,f,2116
765,"SMS26000006000000001","Michigan, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2117
766,"SMU26000005500000001","Michigan, Financial Activities, Not seasonally adjusted - labor force","CESSM",t,f,f,2118
767,"SMU26000009000000001","Michigan, Government, Not seasonally adjusted - labor force","CESSM",t,f,f,2119
768,"SMS26000005500000001","Michigan, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,2120
769,"SMU26000004000000001","Michigan, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force","CESSM",t,f,f,2121
770,"SMU26000006000000001","Michigan, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2122
771,"SMS26000001000000001","Michigan, Mining and Logging, Seasonally adjusted - labor force","CESSM",t,f,t,2123
772,"SMS26000008000000001","Michigan, Other Services, Seasonally adjusted - labor force","CESSM",t,f,t,2124
773,"SMU26000008000000001","Michigan, Other Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2125
774,"SMU26000005000000001","Michigan, Information, Not seasonally adjusted - labor force","CESSM",t,f,f,2126
775,"SMU26000001000000001","Michigan, Mining and Logging, Not seasonally adjusted - labor force","CESSM",t,f,f,2127
776,"SMS26000002000000001","Michigan, Construction, Seasonally adjusted - labor force","CESSM",t,f,t,2128
777,"SMS26000000000000001","Michigan, Total Nonfarm, Seasonally adjusted - labor force","CESSM",t,f,t,2129
779,"SMU26000000000000001","Michigan, Total Nonfarm, Not seasonally adjusted - labor force","CESSM",t,f,f,2131
780,"SMU26000002000000001","Michigan, Construction, Not seasonally adjusted - labor force","CESSM",t,f,f,2132
782,"SMS26000007000000001","Michigan, Leisure and Hospitality, Seasonally adjusted - labor force","CESSM",t,f,t,2134
783,"SMS26000006500000001","Michigan, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2135
784,"SMS20000005500000001","Kansas, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,2136
785,"SMU20000005500000001","Kansas, Financial Activities, Not seasonally adjusted - labor force","CESSM",t,f,f,2137
786,"SMS20000000000000001","Kansas, Total Nonfarm, Seasonally adjusted - labor force","CESSM",t,f,t,2138
